Date,"(7 day moving average) Case increases(per 100,000)"
2020-05-17,4.391625615763546
2020-05-16,4.501970443349753
2020-05-15,4.231034482758621
2020-05-14,4.167980295566502
2020-05-13,3.9315270935960593
2020-05-12,3.7827586206896555
2020-05-11,3.7128078817733994
2020-05-10,3.6064039408867
2020-05-09,3.614778325123153
2020-05-08,3.6354679802955667
2020-05-07,3.5975369458128084
2020-05-06,3.6295566502463052
2020-05-05,3.545812807881773
2020-05-04,3.46551724137931
2020-05-03,3.4073891625615764
2020-05-02,3.3246305418719215
2020-05-01,3.164039408866995
2020-04-30,3.0261083743842363
2020-04-29,2.9482758620689653
2020-04-28,2.943349753694581
2020-04-27,2.8763546798029553
2020-04-26,2.8118226600985223
2020-04-25,2.71576354679803
2020-04-24,2.6773399014778323
2020-04-23,2.7039408866995074
2020-04-22,2.747290640394089
2020-04-21,2.7448275862068963
2020-04-20,2.7349753694581276
2020-04-19,2.6793103448275866
2020-04-18,2.8073891625615763
2020-04-17,2.807881773399015
2020-04-16,3.0665024630541877
2020-04-15,3.024137931034482
2020-04-14,3.134482758620689
2020-04-13,3.267487684729064
2020-04-12,3.296059113300493
2020-04-11,3.1768472906403944
2020-04-10,3.126600985221675
2020-04-09,2.741379310344828
2020-04-08,2.6389162561576356
2020-04-07,2.460591133004926
2020-04-06,2.1669950738916257
2020-04-05,2.0891625615763547
2020-04-04,2.001970443349754
2020-04-03,1.769950738916256
2020-04-02,1.6113300492610836
2020-04-01,1.4881773399014777
2020-03-31,1.258128078817734
2020-03-30,1.2743842364532019
2020-03-29,1.1275862068965519
2020-03-28,0.8931034482758621
2020-03-27,0.7665024630541871
2020-03-26,0.633497536945813
2020-03-25,0.4399014778325124
2020-03-24,0.31970443349753686
2020-03-23,0.11379310344827587
2020-03-22,0.10197044334975369
2020-03-21,0.10492610837438424
2020-03-20,0.07536945812807881
2020-03-19,0.04236453201970443
2020-03-18,0.03152709359605912
2020-03-17,0.023645320197044333
2020-03-16,0.021674876847290636
2020-03-15,0.0251231527093596
2020-03-14,0.008374384236453201
2020-03-13,0.008374384236453201
2020-03-12,0.01083743842364532
2020-03-11,0.008866995073891626
2020-03-10,0.007389162561576354
2020-03-09,0.005911330049261083
