Date,"(7 day moving average) Case increases(per 100,000)"
2020-05-29,0.007244285714285715
2020-05-28,0.006535714285714285
2020-05-27,0.007358571428571429
2020-05-26,0.007358571428571429
2020-05-25,0.007514285714285715
2020-05-24,0.0070485714285714275
2020-05-23,0.007892857142857142
2020-05-22,0.007531428571428572
2020-05-21,0.0076185714285714285
2020-05-20,0.007049999999999999
2020-05-19,0.007512857142857142
2020-05-18,0.007504285714285714
2020-05-17,0.007117142857142857
2020-05-16,0.006467142857142858
2020-05-15,0.006874285714285715
2020-05-14,0.006242857142857142
2020-05-13,0.006004285714285714
2020-05-12,0.005692857142857144
2020-05-11,0.0056471428571428575
2020-05-10,0.006197142857142857
2020-05-09,0.006127142857142857
2020-05-08,0.006038571428571429
2020-05-07,0.006942857142857144
2020-05-06,0.006784285714285714
2020-05-05,0.006444285714285715
2020-05-04,0.006692857142857144
2020-05-03,0.006337142857142858
2020-05-02,0.0065699999999999995
2020-05-01,0.006614285714285714
2020-04-30,0.006952857142857143
2020-04-29,0.007214285714285714
2020-04-28,0.007951428571428571
2020-04-27,0.007948571428571428
2020-04-26,0.008225714285714286
2020-04-25,0.008148571428571429
2020-04-24,0.008647142857142857
2020-04-23,0.008625714285714285
2020-04-22,0.008911428571428572
2020-04-21,0.00853
2020-04-20,0.008781428571428572
2020-04-19,0.008918571428571428
2020-04-18,0.00938
2020-04-17,0.009387142857142858
2020-04-16,0.009150000000000002
2020-04-15,0.009362857142857143
2020-04-14,0.009954285714285716
2020-04-13,0.010292857142857144
2020-04-12,0.010227142857142857
2020-04-11,0.010347142857142859
2020-04-10,0.010622857142857144
2020-04-09,0.010958571428571429
2020-04-08,0.010938571428571428
2020-04-07,0.010792857142857144
2020-04-06,0.010354285714285713
2020-04-05,0.010515714285714284
2020-04-04,0.009882857142857141
2020-04-03,0.008994285714285715
2020-04-02,0.007947142857142857
2020-04-01,0.007182857142857143
2020-03-31,0.006295714285714286
2020-03-30,0.0053300000000000005
2020-03-29,0.004504285714285715
2020-03-28,0.003787142857142857
2020-03-27,0.0030485714285714283
2020-03-26,0.002392857142857143
2020-03-25,0.0018242857142857143
2020-03-24,0.0015085714285714286
2020-03-23,0.0012957142857142859
2020-03-22,0.0009142857142857144
2020-03-21,0.0006814285714285715
2020-03-20,0.0005071428571428572
2020-03-19,0.0004057142857142858
2020-03-18,0.00027285714285714283
2020-03-17,0.00018714285714285713
2020-03-16,0.00015571428571428572
2020-03-15,0.00011285714285714288
2020-03-14,6.142857142857143e-05
2020-03-13,3.285714285714286e-05
2020-03-12,2.7142857142857144e-05
2020-03-11,2.4285714285714288e-05
2020-03-10,2.2857142857142858e-05
2020-03-09,1.8571428571428575e-05
2020-03-08,1.7142857142857142e-05
2020-03-07,1.1428571428571429e-05
2020-03-06,1.1428571428571429e-05
2020-03-05,1e-05
2020-03-04,4.285714285714286e-06
2020-03-03,2.8571428571428573e-06
2020-03-02,0.0
2020-03-01,0.0
2020-02-29,0.0
2020-02-28,0.0
2020-02-27,0.0
2020-02-26,0.0
2020-02-25,0.0
2020-02-24,0.0
2020-02-23,0.0
2020-02-22,0.0
2020-02-21,0.0
2020-02-20,0.0
2020-02-19,0.0
2020-02-18,0.0
2020-02-17,0.0
2020-02-16,0.0
2020-02-15,0.0
2020-02-14,0.0
2020-02-13,0.0
2020-02-12,0.0
2020-02-11,0.0
2020-02-10,0.0
2020-02-09,0.0
2020-02-08,0.0
2020-02-07,0.0
2020-02-06,0.0
2020-02-05,0.0
2020-02-04,0.0
